0	0.21813326731301977
1	0.19828983898844674
2	0.1804719218503839
3	0.16454119361329567
4	0.15033711506215275
5	0.1376911849084116
6	0.12643705425411678
7	0.11641704145968017
8	0.10748583106789032
9	0.09951214272692697
10	0.09237903988809024
11	0.0859833950043298
12	0.08023488223842619
13	0.07505474870978858
14	0.07037452477407083
15	0.06613476957459742
16	0.06228390466763216
17	0.058777160421314555
18	0.05557564252093331
19	0.052645515768112924
20	0.04995729690890613
21	0.04748524571843712
22	0.04520684283908763
23	0.04310234315525717
24	0.04115439430926219
25	0.03934771102417736
26	0.03766879702508459
27	0.03610570744172599
28	0.034647845582117795
29	0.03328578886634581
30	0.03201113949747768
31	0.030816396126594342
32	0.029694843350356603
33	0.028640456373220158
34	0.027647818583661905
35	0.02671205014530309
36	0.02582874599938085
37	0.024993921923253885
38	0.02420396749802277
39	0.023455605013310947
40	0.022745853484223207
41	0.022071997079059213
42	0.021431557360350996
43	0.020822268829425714
44	0.020242057338651406
45	0.019689020998033924
46	0.01916141325575732
47	0.01865762787714634
48	0.018176185584665105
49	0.01771572215402816
50	0.01727497778917985
51	0.01685278762254699
52	0.016448073207212036
53	0.016059834885011597
54	0.01568714492947837
55	0.015329141375379432
56	0.014985022457673405
57	0.014654041592269105
58	0.014335502839244296
59	0.014028756796355906
60	0.013733196876904392
61	0.013448255931433888
62	0.013173403177474802
63	0.01290814140565693
64	0.012652004434127676
65	0.012404554786366397
66	0.012165381570254982
67	0.011934098538698415
68	0.01171034231422926
69	0.011493770761916176
70	0.011284061496561547
71	0.011080910511644455
72	0.010884030918767228
73	0.010693151787517594
74	0.010508017076683116
75	0.010328384648664111
76	0.010154025359741626
77	0.009984722219578477
78	0.00982026961397511
79	0.009660472585477116
80	0.009505146166945722
81	0.009354114763662763
82	0.009207211579954903
83	0.009064278086691874
84	0.008925163526347143
85	0.00878972445260808
86	0.008657824301793147
87	0.008529332993576113
88	0.008404126558737252
89	0.008282086791859346
90	0.008163100927065337
91	0.008047061335057459
92	0.007933865239863676
93	0.007823414453831496
94	0.007715615129529465
95	0.007610377527327225
96	0.007507615797524645
97	0.007407247775991639
98	0.0073091947923634056
99	0.0072133814899111885
100	0.007119735656277824
101	0.00702818806433053
102	0.006938672322440614
103	0.0068511247335528176
104	0.006765484162455492
105	0.006681691910706332
106	0.006599691598709833
107	0.006519429054479036
108	0.006440852208649211
109	0.006363910995341491
110	0.006288557258504477
111	0.0062147446633875995
112	0.006142428612824958
113	0.006071566168030713
114	0.006002115973628227
115	0.005934038186654032
116	0.0058672944092956255
117	0.005801847625138589
118	0.005737662138713457
119	0.005674703518147015
120	0.0056129385407356755
121	0.005552335141270284
122	0.0054928623629535225
123	0.005434490310760779
124	0.005377190107105269
125	0.005320933849677166
126	0.005265694571334469
127	0.005211446201931633
128	0.005158163531978194
129	0.0051058221780275435
130	0.00505439854970088
131	0.00500386981825833
132	0.004954213886633672
133	0.004905409360854945
134	0.00485743552277706
135	0.004810272304057794
136	0.00476390026131184
137	0.0047183005523821
138	0.00467345491367022
139	0.004629345638472696
140	0.0045859555562707405
141	0.004543268012926466
142	0.004501266851739249
143	0.00445993639531991
144	0.0044192614282419496
145	0.004379227180431678
146	0.004339819311261237
147	0.00430102389431016
148	0.004262827402763497
149	0.004225216695415847
150	0.004188179003252411
151	0.004151701916579804
152	0.004115773372680919
153	0.00408038164396903
154	0.0040455153266182676
155	0.00401116332964826
156	0.00397731486444229
157	0.003943959434679056
158	0.003911086826659276
159	0.003878687100009571
160	0.0038467505787464404
161	0.0038152678426845205
162	0.003784229719173842
163	0.0037536272751514596
164	0.0037234518094940395
165	0.0036936948456579646
166	0.0036643481245947325
167	0.0036354035979298508
168	0.0036068534213937573
169	0.0035786899484943017
170	0.0035509057244204932
171	0.0035234934801676786
172	0.0034964461268751235
173	0.0034697567503670056
174	0.003443418605888508
175	0.003417425113028905
176	0.003391769850824156
177	0.0033664465530315554
178	0.003341449103569564
179	0.003316771532116168
180	0.0032924080098594728
181	0.0032683528453943808
182	0.003244600480759658
183	0.0032211454876098847
184	0.003197982563516875
185	0.003175106528395697
186	0.0031525123210504134
187	0.0031301949958347625
188	0.0031081497194237456
189	0.0030863717676914253
190	0.0030648565226913524
191	0.0030435994697354217
192	0.0030225961945676096
193	0.0030018423806290663
194	0.0029813338064109997
195	0.0029610663428924476
196	0.002941035951059311
197	0.0029212386795021863
198	0.0029016706620897804
199	0.00288232811571527
